Customer_ID,Age,Gender,Income,Location,Campaign_ID,Product_Purchased,Purchase_Amount,Engagement_Score,Campaign_Channel,Campaign_Response_Time,Discount_Used,Satisfaction_Score
C4193,29,Male,30202.09,Texas,M005,Product A,264.98,8.1,SMS,30.6,FALSE,4.7
C4194,48,Non-Binary,72489.99,Texas,M012,Product C,349.05,2.6,Push Notification,6.6,TRUE,8
C4195,31,Female,36119.87,California,M016,Product A,125.89,7.9,Social Media,42.8,FALSE,3.7
C4196,51,Female,66780.08,California,M020,Product B,455.8,2.7,Social Media,56.4,FALSE,8.7
C4197,35,Female,34293.85,Texas,M003,Product A,389.35,9.9,Email,5.8,TRUE,4
C4198,51,Female,52997.17,New York,M005,Product D,86.64,8.7,Email,30.4,TRUE,8.2
C4199,28,Female,54543.23,Texas,M019,Product D,460.94,7.6,Social Media,23.1,FALSE,3.5
C4200,58,Female,48448.21,Texas,M005,Product B,231.97,6.3,Email,64.3,FALSE,9.3
C4201,29,Male,54767.22,California,M018,Product D,253.61,3.2,Push Notification,19.6,TRUE,2.7
C4202,66,Female,75488.43,California,M004,Product B,402.4,2.1,SMS,68,TRUE,7.5
C4203,32,Female,49290.71,Illinois,M015,Product A,339.8,5.1,Email,59.8,TRUE,4.7
C4204,48,Female,68177.11,California,M005,Product A,246.89,4.6,Email,8.1,TRUE,1.2
C4205,66,Female,45515.26,Texas,M008,Product B,166.83,7.1,Social Media,35.1,TRUE,4
C4206,46,Female,57157.51,Illinois,M016,Product C,282.6,2.5,SMS,47.1,TRUE,2.8
C4207,43,Male,64857.59,Texas,M001,Product B,310.63,6.1,Email,43.1,TRUE,6
C4208,35,Male,45052.07,New York,M005,Product C,333.92,7.2,Email,49.2,FALSE,3.3
C4209,49,Male,40324.19,New York,M018,Product B,322.28,3.7,SMS,31.3,TRUE,1.7
C4210,39,Male,67378.17,California,M016,Product A,327.79,8,SMS,65.2,TRUE,9.6
C4211,55,Non-Binary,76846.21,Illinois,M010,Product D,264.08,4.9,SMS,20.2,TRUE,8.6
C4212,34,Male,58814.02,Florida,M004,Product B,302.85,2.5,Email,7.7,TRUE,1.4
C4213,40,Male,53140.31,New York,M018,Product C,179.89,2.8,Social Media,70.4,FALSE,3.4
C4214,41,Female,62335.13,New York,M017,Product D,121.27,3.5,Push Notification,47.3,TRUE,6.7
C4215,67,Female,60832.2,New York,M013,Product C,323.12,2.4,Email,47.8,FALSE,3.9
C4216,25,Male,63643.54,New York,M008,Product C,71.15,6.1,Email,59,FALSE,3.5
C4217,58,Female,22076.32,California,M008,Product C,79.34,9.5,SMS,30.9,TRUE,6.4
C4218,23,Female,43963.44,Illinois,M012,Product C,161.29,9.1,SMS,28.4,TRUE,2.7
C4219,22,Male,47321.55,New York,M018,Product B,137.45,3.9,Push Notification,68.4,FALSE,6.8
C4220,61,Male,62263.01,California,M006,Product D,218.35,8.8,Email,28.5,FALSE,1.8
C4221,46,Female,62788.17,Illinois,M007,Product D,217.08,9.6,SMS,6.6,FALSE,3.9
C4222,45,Female,69542.71,Illinois,M017,Product D,102.58,3.6,Email,22.9,FALSE,2
C4223,28,Female,63863.73,Florida,M005,Product D,160.93,9.1,SMS,63,TRUE,3.7
C4224,18,Male,40488.97,Texas,M019,Product A,52.06,10,Push Notification,7.7,TRUE,7.1
C4225,60,Male,81705.07,New York,M008,Product A,207.93,8.2,Social Media,51.9,FALSE,7.9
C4226,36,Female,79078.77,California,M019,Product B,408.4,4.5,Push Notification,19.9,TRUE,2.3
C4227,26,Male,41127.04,Illinois,M008,Product D,169.77,6.5,Email,53.9,FALSE,7.7
C4228,44,Male,64990.58,Florida,M019,Product A,339.51,4.3,Email,37.5,TRUE,1.8
C4229,51,Female,51068.63,Texas,M007,Product D,94.21,10,SMS,46.2,FALSE,2.9
C4230,61,Male,62082.96,Illinois,M003,Product B,55.53,1.6,Email,18.3,FALSE,5.5
C4231,21,Female,75799.65,Illinois,M006,Product C,274.28,9,Email,12.9,TRUE,9.7
C4232,53,Female,91951.56,New York,M008,Product B,257.67,1.7,Email,5.5,TRUE,9.8
C4233,35,Male,71269.17,Texas,M018,Product A,136.18,1.4,SMS,59.6,TRUE,5.3
C4234,32,Female,64424.02,Texas,M015,Product A,178.96,9.5,Push Notification,51.4,TRUE,8.2
C4235,68,Male,54902.68,California,M017,Product A,63.8,8.8,SMS,21.8,TRUE,6
C4236,30,Female,62732.02,Florida,M004,Product B,409.01,4.3,Email,60.4,TRUE,7.8
C4237,36,Male,80396.58,California,M007,Product B,185.58,9.6,Social Media,60.2,TRUE,6.9
C4238,66,Male,59329.37,Florida,M017,Product B,148.76,8.8,Social Media,10.8,TRUE,7.3
C4239,23,Female,46708.31,California,M006,Product D,412.1,9.1,Push Notification,51.7,TRUE,5
C4240,65,Male,35704.65,Florida,M013,Product A,67.67,6.4,Push Notification,21.8,FALSE,8.5
C4241,29,Female,67695.72,New York,M007,Product B,178.04,9.6,Push Notification,34.2,FALSE,5
C4242,68,Male,63709.32,Florida,M009,Product B,168.24,8.3,Push Notification,31.5,FALSE,7.4
C4243,54,Male,50311.38,California,M019,Product D,168.34,9.5,Push Notification,43.6,TRUE,8.8
C4244,34,Female,75390.21,Texas,M020,Product A,55.17,3.5,Email,25.6,TRUE,6.9
C4245,40,Male,53673.35,Illinois,M013,Product C,470.6,5.8,Social Media,6.2,TRUE,5.6
C4246,43,Male,57980.34,Florida,M015,Product C,438.87,8.8,Email,48.8,TRUE,5.8
C4247,46,Female,59750.04,Florida,M017,Product A,236.52,6.2,Push Notification,69.2,FALSE,7.4
C4248,50,Female,54735.71,Texas,M005,Product D,250.45,8.2,SMS,48.4,TRUE,1.8
C4249,44,Female,63537.98,New York,M019,Product A,285.87,9.8,Social Media,39.3,TRUE,6.7
C4250,42,Non-Binary,77272.73,California,M006,Product C,265.24,8.2,Social Media,12.6,FALSE,4.4
C4251,27,Male,42862.77,New York,M012,Product B,400.61,3.8,Email,45.4,FALSE,2.2
C4252,64,Female,67327.8,Florida,M015,Product A,269.79,2.1,Email,44.4,TRUE,9.2
C4253,40,Male,62582.38,Florida,M015,Product C,134.97,3.5,SMS,44.9,TRUE,5.5
C4254,38,Female,62306.46,New York,M003,Product B,102.64,7,Social Media,64.4,TRUE,5.1
C4255,38,Male,73077.67,California,M004,Product A,463.22,1.1,Social Media,51.9,TRUE,5.9
C4256,60,Non-Binary,60739.46,Florida,M005,Product D,71.77,2.7,Social Media,56.6,TRUE,6.6
C4257,30,Female,67203.44,Florida,M006,Product C,453.9,3.9,Push Notification,23.2,FALSE,2.8
C4258,54,Female,70737.97,New York,M006,Product B,360.72,8.9,Social Media,20.2,TRUE,6.6
C4259,50,Female,52434.52,Illinois,M017,Product B,232.12,1.5,Email,15.7,TRUE,4.2
C4260,41,Female,64487.75,Texas,M008,Product D,134.23,1.4,SMS,56.3,FALSE,7.4
C4261,61,Female,56238.19,Florida,M019,Product C,189.72,6,Push Notification,50.6,TRUE,7.9
C4262,28,Male,58009.77,California,M020,Product B,288.44,2.6,Push Notification,25.3,TRUE,1.1
C4263,34,Male,55169.08,Illinois,M013,Product D,345.58,3.2,Social Media,11,FALSE,7.4
C4264,21,Male,67066.21,New York,M015,Product C,361.16,2.7,SMS,61.1,TRUE,4.2
C4265,64,Male,61224.67,New York,M017,Product D,251.28,6.2,Email,28.3,TRUE,3.7
C4266,42,Female,65918.16,California,M017,Product D,218.29,1.5,Email,14.5,TRUE,4.4
C4267,47,Female,59737.24,Illinois,M002,Product D,395.74,9.5,Email,11.3,TRUE,6.2
C4268,26,Female,35938.18,California,M003,Product D,466.44,2.1,SMS,66.3,FALSE,2
C4269,38,Non-Binary,60470.53,Florida,M009,Product C,461.51,9.6,SMS,10.2,TRUE,7.3
C4270,37,Female,60953.07,Illinois,M006,Product D,298.23,8,Social Media,26.5,TRUE,5
C4271,36,Male,63638.94,Texas,M001,Product D,85.56,8.5,SMS,45.9,FALSE,2.4
C4272,36,Male,51094.06,Texas,M019,Product B,82.98,2.6,SMS,30,FALSE,5.6
C4273,29,Male,42067.95,California,M004,Product C,231.24,7,Social Media,34.9,FALSE,6.2
C4274,54,Male,69369.1,Texas,M013,Product C,379.78,8.4,Push Notification,58,TRUE,4.1
C4275,59,Female,55895.9,California,M020,Product D,273.8,6,Email,71.9,FALSE,9.1
C4276,34,Female,62568.66,Florida,M008,Product D,332.31,6,Push Notification,34.2,FALSE,7.3
C4277,54,Female,55778.1,Florida,M005,Product A,429.49,2.4,Email,27.9,FALSE,7
C4278,65,Female,59909.07,California,M010,Product D,68.15,4.7,Push Notification,29.9,FALSE,1.5
C4279,56,Female,53260.72,Florida,M020,Product C,465.72,2.4,SMS,27.2,TRUE,5.5
C4280,45,Male,45478.75,Texas,M019,Product B,198.9,9.8,Push Notification,34.6,FALSE,8.7
C4281,58,Female,67105.97,Florida,M012,Product C,71.05,7.2,Push Notification,24.7,TRUE,7
C4282,52,Male,50953.2,Texas,M001,Product B,425.94,1.4,Social Media,33.8,TRUE,3.1
C4283,64,Male,62459.27,Texas,M009,Product D,470.37,5.3,SMS,68.1,FALSE,8.8
C4284,65,Male,66156.9,New York,M016,Product A,395.88,6.7,SMS,21.3,TRUE,4.3
C4285,35,Female,51197.81,Florida,M017,Product B,412.03,1.9,Email,47.3,TRUE,9.2
C4286,31,Male,41941.72,Florida,M018,Product C,442.09,7,Social Media,35.6,TRUE,5.6
C4287,52,Male,96391.28,California,M014,Product D,285.06,2.6,SMS,53,TRUE,8.1
C4288,61,Female,52083.42,California,M017,Product B,356.21,4.7,Push Notification,34.5,TRUE,6.5
C4289,58,Female,69351.26,Illinois,M001,Product A,178.9,6.6,Push Notification,12.4,TRUE,3.6
C4290,24,Male,89091.95,Texas,M015,Product A,162.37,4.3,Push Notification,62.9,TRUE,6.9
C4291,58,Male,71848.62,New York,M019,Product A,324.02,4.4,SMS,49,TRUE,1.1
C4292,30,Female,55493.36,Texas,M002,Product D,380.57,8.6,SMS,38.3,FALSE,8.5
C4293,35,Male,58993.25,Florida,M014,Product B,228.71,3.8,Email,60,FALSE,9.7
C4294,54,Female,47510.89,Illinois,M002,Product B,230.13,6.9,Email,70.3,FALSE,2.9
C4295,30,Female,73225.45,Texas,M015,Product D,479.41,8.6,SMS,30.1,FALSE,9
C4296,53,Male,68494.06,Illinois,M001,Product B,283.31,2.4,Push Notification,26.1,TRUE,2.5
C4297,48,Male,52283.61,Texas,M001,Product D,493.83,1.4,Social Media,54.5,FALSE,5.4
C4298,19,Male,44367.38,Florida,M012,Product A,438.28,8.4,Email,33.3,TRUE,3.6
C4299,33,Male,40181.49,Florida,M015,Product B,337.85,6,SMS,7.1,TRUE,2.7
C4300,26,Male,74797.71,Texas,M018,Product A,54.11,8.4,Push Notification,26.2,TRUE,7.8
C4301,26,Female,61805.6,New York,M015,Product D,183.17,2.9,Email,58.4,TRUE,8.3
C4302,55,Male,63224.77,Florida,M007,Product A,237.94,8.5,Email,51.2,FALSE,8.5
C4303,28,Female,47655.77,California,M012,Product C,343.77,1.9,SMS,62.3,FALSE,1.1
C4304,39,Female,38047.45,New York,M010,Product D,227.99,8.9,Push Notification,11.4,TRUE,8.6
C4305,50,Male,74439.2,Texas,M002,Product C,422.52,8.4,Email,18.3,TRUE,1.5
C4306,53,Male,60630.59,New York,M002,Product D,348.31,6.1,Email,16.2,TRUE,5
C4307,62,Male,73608.52,California,M006,Product A,206.22,6.5,SMS,70,FALSE,2.6
C4308,40,Male,54211,Florida,M020,Product A,403,4.1,Email,13,TRUE,9.2
C4309,62,Female,56447.73,Florida,M006,Product A,186.39,2.8,SMS,43.5,FALSE,6.2
C4310,62,Male,70699.47,Florida,M010,Product C,78.25,5.1,SMS,45.9,TRUE,5.2
C4311,51,Female,70985.22,California,M003,Product A,127.65,6.9,SMS,44.9,TRUE,5
C4312,26,Male,71963.48,New York,M016,Product C,51.23,10,Email,50.1,TRUE,4.6
C4313,41,Male,55571.98,Texas,M005,Product C,424.56,8.4,Social Media,35.4,TRUE,5.3
C4314,25,Female,69218.21,Texas,M005,Product B,332.2,4.9,Push Notification,6.9,TRUE,6.1
C4315,24,Female,76636.49,New York,M010,Product B,306.76,7.7,Push Notification,50.8,TRUE,8.4
C4316,53,Male,58428.42,Florida,M013,Product B,347.92,2,Push Notification,21,FALSE,3.1
C4317,35,Male,52297.67,Texas,M003,Product D,344.12,4.7,Social Media,6.4,TRUE,8.2
C4318,20,Female,80141.21,Florida,M018,Product C,304.47,4.8,Email,13.1,FALSE,8.5
C4319,45,Male,50183.31,Illinois,M019,Product A,429.08,10,Email,21.4,TRUE,8.7
C4320,23,Male,69442.15,Illinois,M006,Product B,248.43,4.5,Push Notification,31.7,TRUE,9.5
C4321,61,Female,59123.67,Texas,M020,Product D,412.16,1.7,SMS,62.2,TRUE,9.6
C4322,61,Female,32376.52,New York,M001,Product C,403.99,1.6,Push Notification,39.1,TRUE,2
C4323,38,Female,76928.91,New York,M010,Product D,139.78,7.3,Social Media,34.5,TRUE,8.9
C4324,45,Female,18632.2,New York,M010,Product A,254.19,3.6,Social Media,14.6,TRUE,8.6
C4325,57,Female,30238.08,Florida,M001,Product B,425.72,8.8,Email,69.1,TRUE,4.4
C4326,18,Female,67909.95,Illinois,M019,Product C,423.88,5.3,SMS,65.5,TRUE,7.2
C4327,53,Female,67906.07,Florida,M011,Product D,60.8,4,Email,58.9,TRUE,9.3
C4328,38,Female,50436.3,California,M013,Product B,150.37,7.8,Email,23.9,TRUE,1.8
C4329,60,Female,62217.33,California,M017,Product B,240.74,4.8,Social Media,40.9,FALSE,4.2
C4330,52,Male,22028.55,Texas,M020,Product C,71.22,7.6,Email,28.6,TRUE,9.8
C4331,30,Male,70604.63,California,M018,Product B,167.28,7.4,Social Media,29.6,TRUE,5.9
C4332,66,Female,63745.88,New York,M004,Product D,166.23,7.5,Email,6.1,TRUE,1.8
C4333,27,Female,59315.36,Texas,M015,Product C,146.56,8.7,Social Media,10.9,TRUE,9.6
C4334,61,Male,60312.62,Illinois,M002,Product C,228.5,8.6,Social Media,69.2,FALSE,9.1
C4335,64,Female,67398.81,Illinois,M006,Product B,415.85,7,Push Notification,44.3,TRUE,8.3
C4336,27,Male,59566.48,California,M009,Product A,159.85,9.6,Social Media,1.4,TRUE,8.1
C4337,63,Female,31889.17,California,M011,Product A,311.93,1.2,Social Media,58.5,TRUE,5.4
C4338,30,Female,92944.98,Illinois,M020,Product A,300.91,9.4,SMS,7.2,TRUE,8.9
C4339,54,Female,78012.01,California,M016,Product D,418.07,2.3,Social Media,51.3,TRUE,3.8
C4340,55,Male,40725.83,California,M008,Product C,227.3,2.9,SMS,45.1,FALSE,4.2
C4341,41,Female,54822.94,Florida,M017,Product B,150.61,8.4,SMS,5.5,TRUE,2.9
C4342,19,Male,56459.49,Illinois,M004,Product A,451.18,4.6,Email,38.7,FALSE,4.6
C4343,39,Male,76182.74,Illinois,M007,Product B,424.83,4.8,Social Media,4.4,TRUE,3.1
C4344,34,Male,27610.97,California,M011,Product A,329.68,3.4,Email,5.6,TRUE,4.1
C4345,53,Female,52514.88,New York,M011,Product A,91.96,3,Email,4.6,FALSE,7.2
C4346,31,Male,33590.45,Florida,M011,Product B,57.25,2,Social Media,19.1,FALSE,4.9
C4347,27,Male,55723.57,New York,M015,Product D,132.18,2.8,Social Media,57.9,TRUE,7.9
C4348,52,Female,52912.49,California,M005,Product B,138.49,6.1,Push Notification,26.7,FALSE,5.3
C4349,42,Female,61195.41,Illinois,M006,Product B,111.31,7.4,Email,46.4,FALSE,2.3
C4350,20,Female,50926.88,New York,M005,Product D,167.98,7.6,Email,9.9,TRUE,7.7
C4351,64,Female,48734.65,Texas,M009,Product D,202.05,4.3,Push Notification,67.2,TRUE,1.6
C4352,55,Male,69294.85,New York,M011,Product B,389.5,9.3,Social Media,36.8,FALSE,9.5
C4353,34,Female,66820.09,Illinois,M003,Product D,369.28,4,Push Notification,2.7,TRUE,8.6
C4354,29,Female,68270.98,California,M020,Product A,96.97,2,SMS,39.2,TRUE,9.7
C4355,69,Male,57346.5,New York,M004,Product D,489.7,9.5,SMS,14.1,FALSE,3.2
C4356,41,Male,51423.92,California,M015,Product B,388.46,5.9,Email,14.9,FALSE,5.3
C4357,46,Male,58217.21,Florida,M018,Product D,123.54,9.7,Push Notification,43.6,TRUE,2.7
C4358,60,Male,67517.43,Texas,M005,Product C,106.02,4.5,SMS,17.1,TRUE,4.8
C4359,42,Female,27348.3,Illinois,M011,Product D,89.4,7.8,Email,16.2,FALSE,3.2
C4360,53,Female,65911.68,Illinois,M011,Product A,379.3,2,Social Media,39.4,TRUE,8.7
C4361,43,Female,64637.07,California,M004,Product C,156.33,8.7,Email,17.7,TRUE,2.1
C4362,55,Female,60932.26,Texas,M016,Product A,82.84,2.5,SMS,8.8,TRUE,3
C4363,18,Male,57760.3,Illinois,M011,Product A,239.82,1.6,SMS,30,TRUE,3.4
C4364,37,Female,21508.21,New York,M001,Product C,368.91,1.9,SMS,4.7,FALSE,7.6
C4365,45,Male,53402.2,Illinois,M013,Product A,187.05,6,Social Media,65.3,FALSE,6.7
C4366,33,Non-Binary,86841.58,New York,M019,Product C,267.19,3.6,Push Notification,33.1,FALSE,2.2
C4367,64,Male,60193.52,Illinois,M006,Product A,136.7,9.6,Social Media,1.9,FALSE,6.5
C4368,34,Female,55390.65,New York,M020,Product B,243.12,8.7,Social Media,17,FALSE,8.6
C4369,57,Male,60253.59,Florida,M019,Product A,211.52,8.2,SMS,69,TRUE,5.1
C4370,45,Male,65321.59,California,M006,Product C,245.26,8.3,Social Media,36.2,TRUE,6.5
C4371,29,Male,69882.3,Florida,M013,Product B,259.57,9,Social Media,26.5,FALSE,5.8
C4372,44,Female,56566.8,New York,M011,Product B,91.53,8.8,Social Media,23.4,FALSE,4.2
C4373,59,Female,66373.79,California,M019,Product D,92.02,9.4,Push Notification,30.6,TRUE,1
C4374,64,Male,85149.76,Texas,M007,Product D,167.27,9.4,Email,16,FALSE,2.7
C4375,47,Female,75093.76,New York,M012,Product D,102.09,3.7,SMS,54.2,TRUE,9.5
C4376,58,Female,95104.5,Illinois,M016,Product B,163.75,3,SMS,37.1,TRUE,4.2
C4377,51,Female,50148.44,Illinois,M001,Product D,61.04,6.8,SMS,54.4,TRUE,3.7
C4378,54,Female,85142.84,Texas,M015,Product B,207.83,2.1,Social Media,19.1,TRUE,6.5
C4379,23,Male,48139.9,Florida,M013,Product D,146.03,2.9,Push Notification,1.1,FALSE,9.1
C4380,24,Male,65303.49,New York,M010,Product A,451.47,8,Social Media,69.6,FALSE,3.7
C4381,49,Female,70987.15,Illinois,M018,Product D,436.17,6.8,Social Media,37.4,TRUE,3
C4382,49,Female,52338.34,California,M004,Product C,185.19,6.9,Email,6.7,TRUE,9.1
C4383,42,Non-Binary,61319.46,Texas,M006,Product D,263.97,9.6,Email,8.4,FALSE,8
C4384,50,Female,73656.92,Florida,M008,Product B,480.11,7,Push Notification,31.9,FALSE,7.3
C4385,24,Male,49345.94,Florida,M020,Product C,285.84,4.9,Email,50.4,TRUE,6
C4386,69,Female,85040.75,California,M009,Product C,431.79,3.5,Push Notification,29.2,TRUE,4.8
C4387,29,Male,39231.05,California,M008,Product B,421.87,4,Social Media,59.2,FALSE,6.7
C4388,33,Non-Binary,89095.37,Texas,M018,Product C,473.58,3.5,Social Media,24.4,FALSE,3
C4389,33,Male,75019.89,California,M007,Product C,187.57,1.3,SMS,4.2,TRUE,8.4
C4390,60,Female,58654.12,Illinois,M019,Product C,69.55,3.4,Email,1.6,FALSE,4.7
C4391,53,Female,53959.98,Florida,M018,Product D,96.78,8.5,Social Media,62,TRUE,7.8
C4392,30,Male,52394.58,California,M001,Product C,307.08,7.6,Email,70.9,FALSE,8.3
C4393,24,Male,57963.07,New York,M011,Product A,288.63,6.6,Push Notification,10.4,FALSE,1.7
C4394,53,Female,59272.56,California,M009,Product A,184.3,9.1,Email,5.4,TRUE,7.1
C4395,64,Female,78828.39,Florida,M010,Product D,161.92,3.4,Social Media,65.9,TRUE,3.7
C4396,68,Male,89529.81,Illinois,M010,Product D,369.22,6.2,Push Notification,8.2,FALSE,4.2
C4397,26,Female,62990.7,California,M001,Product A,203.23,1.3,Email,17.2,TRUE,7.6
C4398,49,Female,47315.57,Illinois,M017,Product C,321.78,9,Email,57.9,TRUE,9.6
C4399,28,Male,51814.11,New York,M012,Product A,370.53,5,Social Media,71.9,FALSE,8.2
C4400,25,Male,57253.64,Florida,M012,Product B,243.71,2.6,Social Media,35.5,TRUE,3.6
C4401,50,Female,44548.17,Texas,M019,Product C,137.03,3.2,Push Notification,16,TRUE,7.4
C4402,40,Female,42315.88,Florida,M017,Product A,437.35,8.6,Email,61.2,TRUE,3.9
C4403,42,Female,91456.91,Texas,M007,Product A,92.09,2,SMS,29,TRUE,5
C4404,25,Female,64539.2,Texas,M011,Product C,423.26,9.3,Push Notification,20.4,TRUE,2.1
C4405,62,Male,47503,Florida,M002,Product C,426.51,4.4,SMS,35.8,FALSE,8.5
C4406,39,Male,72249.05,Texas,M016,Product C,306.95,3.3,SMS,61.8,TRUE,6.8
C4407,21,Male,42324.81,Illinois,M009,Product D,333.26,4,Push Notification,17.5,FALSE,8.8
C4408,57,Male,43559.82,New York,M010,Product B,211.11,4.7,Push Notification,31.1,FALSE,3
C4409,20,Female,47954.36,California,M010,Product D,428.71,5.9,Push Notification,32.5,TRUE,2.2
C4410,46,Female,84817.7,Texas,M003,Product A,168.67,6.3,Push Notification,60.1,FALSE,8.3
C4411,58,Male,56206.8,Texas,M017,Product B,301.9,5,Social Media,49,FALSE,8.9
C4412,46,Male,23374.4,Florida,M014,Product D,50.81,5,SMS,56.4,TRUE,2.5
C4413,51,Female,78150.99,Illinois,M019,Product A,472.93,3.6,Social Media,50.2,FALSE,6.8
C4414,51,Female,55404.28,California,M018,Product C,476.73,4.5,Email,43.1,TRUE,2.5
C4415,45,Female,32258.88,Texas,M018,Product A,369.69,5.2,Social Media,10.4,TRUE,1.1
C4416,30,Female,55249.75,Illinois,M014,Product C,240.46,6.4,Push Notification,60.1,TRUE,5.9
C4417,32,Female,67815.06,California,M003,Product D,130.37,2.2,SMS,44.1,FALSE,9.6
C4418,40,Female,66060.74,Florida,M010,Product A,271.61,7.9,SMS,50.8,FALSE,6.3
C4419,61,Male,86976.22,Texas,M013,Product B,406.13,7.1,SMS,56.3,TRUE,4.9
C4420,43,Male,47208.48,Florida,M012,Product A,322.37,3.7,SMS,23.1,TRUE,3.5
C4421,21,Male,60700.8,Florida,M009,Product C,287.37,5.1,Push Notification,32,FALSE,3.5
C4422,43,Female,49506.46,Texas,M010,Product D,432.25,9.5,SMS,39.4,TRUE,3.4
C4423,57,Female,36867.11,Illinois,M019,Product B,190.91,1.2,Email,25.3,TRUE,2.9
C4424,26,Female,73282.91,Illinois,M016,Product B,436.98,8.3,Email,19.4,TRUE,1.6
C4425,22,Male,66949.04,Florida,M003,Product D,247.75,5.6,Email,56.2,TRUE,7.8
C4426,49,Male,64255.18,Florida,M012,Product D,51.09,6.6,Email,54.5,FALSE,3.8
C4427,37,Male,66401.85,New York,M008,Product A,379.37,7.2,Social Media,60.1,TRUE,2.4
C4428,67,Male,49717.91,California,M015,Product A,445.03,5.1,SMS,50.5,FALSE,6.4
C4429,28,Female,44914.57,Florida,M011,Product B,267.96,2.7,SMS,23.1,TRUE,9.4
C4430,32,Female,60564.71,Florida,M013,Product A,254.64,9.2,Email,24.2,FALSE,7.2
C4431,49,Non-Binary,77418.17,California,M006,Product C,412.45,7.7,Email,38.5,FALSE,2.7
C4432,45,Female,84121.16,Texas,M013,Product C,448.15,6,Push Notification,60.3,FALSE,4.7
C4433,39,Female,71931.49,Illinois,M011,Product A,488.49,5,Push Notification,25.6,TRUE,8.4
C4434,58,Female,60437.62,Texas,M006,Product B,205.54,5.5,Push Notification,55.4,FALSE,1.5
C4435,34,Male,64046.76,California,M006,Product A,317.61,8.4,Email,22.7,TRUE,4
C4436,43,Female,60173.91,California,M005,Product D,420.31,1.1,Push Notification,25,TRUE,4.5
C4437,61,Female,44610.85,New York,M007,Product D,289.33,8.8,Social Media,54.4,FALSE,5.1
C4438,24,Female,60369.71,New York,M019,Product B,257.83,1.4,Social Media,49.2,TRUE,6
C4439,59,Male,39977.6,Illinois,M011,Product B,307.37,6.5,Email,15.8,FALSE,5.4
C4440,43,Male,58138.84,Florida,M006,Product D,210.59,4,SMS,59.7,TRUE,2.5
C4441,42,Male,84541.58,California,M009,Product D,136.43,7.1,Social Media,56.7,TRUE,4.8
C4442,27,Female,72342.89,New York,M020,Product C,79.98,1.8,Push Notification,57.6,FALSE,4.3
C4443,62,Male,46153.21,Texas,M018,Product A,324.49,6,Email,34.4,TRUE,9.4
C4444,36,Female,58913.56,New York,M008,Product B,220.61,8.7,Email,24.3,FALSE,7.7
C4445,28,Female,47484.36,Texas,M018,Product D,447.33,5.5,Email,61.3,FALSE,8.8
C4446,30,Male,59062.29,New York,M005,Product B,150.33,1.8,SMS,42.8,TRUE,7.4
C4447,25,Female,75616.62,Texas,M006,Product D,189.82,1.3,Push Notification,67.1,FALSE,1.5
C4448,57,Female,69795.12,New York,M002,Product B,486.73,6.6,Push Notification,19,FALSE,5.3
C4449,21,Male,97262.16,New York,M004,Product B,300.33,1.6,Push Notification,70.3,TRUE,8
C4450,64,Female,77887.16,Illinois,M019,Product C,206.04,1.6,Social Media,27.9,TRUE,6.3
C4451,48,Male,63060.01,Florida,M004,Product C,437.4,4.8,Push Notification,28.3,FALSE,7.8
C4452,45,Male,70157.25,California,M016,Product C,384.52,2.9,Push Notification,18,TRUE,9.7
C4453,28,Female,56963.35,Florida,M001,Product C,307.91,2.8,SMS,69.5,TRUE,3.2
C4454,60,Female,43087.44,Illinois,M016,Product C,450.09,5.3,Push Notification,3.8,FALSE,9.9
